:START_ID,:END_ID
52f06a5f-a66a-43fa-a5b2-2d2afe008a3a,251fa5a0-25b1-400d-887e-2d4ad4e3979d
f9f0b0d4-8c17-467b-bbdd-a6fc1ff0bc86,e82b55fd-dfb3-4be6-8e9f-891a2f6258e4
5debc72a-4593-4e2f-bef4-5f1b4bcc65dc,d811948c-5fc9-4a7d-ad2e-60cdf54c0a26
710d7e87-3e74-404b-b53b-40d2d3ea7577,c9c3d319-c93b-425e-9270-bd2ea9583973
cdb2b49c-b5a7-457c-8bc1-35b7d6027012,3729eb50-1c8d-4877-bb25-63ead2769dd3
9e49165f-bf44-40eb-ae91-9bd1f7da8224,d86e22b5-b077-4221-b6a4-19d6c4e843ac
1fb42ae0-de78-4e76-90e4-3ef8625acd71,dda74a82-d8cc-4424-b17b-51f5ffd6e5bf
b3594594-6ae6-4485-ba7f-3a0182885062,0401953f-bb0a-4faf-9cc7-405d8024ba24
4eb8f028-4bd3-4254-a036-c067c353be02,e24cdbf6-5c41-4d22-a61a-5b6a76d60285
2f444ea1-4869-4869-93cf-df5bc9122eea,adbc835c-5f1f-430d-9bba-056fb4787100
49d2323c-3f29-4c13-a197-12a8443bc356,6fd6b874-f670-4f99-b6a9-8355d174ad55
b3be4431-bba2-4a0c-b1a6-62407418c7fd,30cda043-0c4d-4486-b870-9235ee56fc22
6ffb2e29-a928-4a09-91fe-0a2b09a6b630,5077a90b-3205-49ef-bc6a-54eccbe7dd07
0146a2bd-7e85-43de-aa36-ec0018610ec6,82ff62ff-8949-43ae-9aa2-5867fdc11b03
036faa9a-0588-4303-b33f-3dfa28d55672,119a36c3-0bbf-4e0e-803f-deaae1e02f48
4c4b22dd-1343-4afc-bf4c-612f667235ed,24d38777-382c-4a60-be0b-eca6545c8f66
1fb42ae0-de78-4e76-90e4-3ef8625acd71,ffa79ff6-2672-4535-b50b-392ca0e6f1b7
10af23d1-df9c-4b8a-94ec-f15635324764,aebeec0b-b9cb-46f2-8375-19d8c85a890d
af88259f-a000-4618-8d28-cdb943ce73a7,ea39011d-a386-4a62-b6ff-7d3ddad97000
cfd57469-b442-4840-b3e3-82f8df68fb16,5fd6b6e5-ff96-4a30-a32f-530b72226066
497e02ea-6777-4c4c-b5a5-c57ac5eb78d5,e3fbe431-b483-4106-ac1f-48f88d8b8dd8
2f444ea1-4869-4869-93cf-df5bc9122eea,287ee605-3a4c-478d-b602-8074e54de686
a687e455-bbfb-4803-b533-9f02aec733af,89db4b97-46ba-4f1a-bde2-9311a6b5e319
b8bc9a25-4019-456d-b4d6-93bee4f97c60,2dca55d7-a4db-40a9-945c-51fedc937519
2b58bb37-a30e-410e-be6c-4cc736747952,922526dc-cb76-4fd2-96fd-a56f5e398f93
e466890a-c041-4870-83ce-ac7acc9d0087,896421b6-20e3-4f11-a895-5f7d3a508a2e
9e49165f-bf44-40eb-ae91-9bd1f7da8224,5318b9ad-f54c-4663-98a9-3518d2abbf3b
a27506ae-8b3e-424a-b372-dc9fd730a9fe,9acb4cac-a6b6-46e4-b162-8ee1db922cc1
dbb483cc-f879-43b7-bcbd-5a5defb46923,9f4810b6-9653-4170-9e2e-b8a96fe31681
710d7e87-3e74-404b-b53b-40d2d3ea7577,c061e031-ac8b-418a-8be3-847bff6d3603
e466890a-c041-4870-83ce-ac7acc9d0087,35098509-e05b-4cb4-96b7-5690b4e60bde
967ebb4b-9c0e-4859-a666-fd03b4f96680,2abcffdb-b7ef-4fd6-87b3-373a69858d62
bd1f3962-4812-4d2e-a559-1cf76ba5aaa5,422fdda1-be23-4dd9-b990-3bfe2c939c59
d25cb5e2-19d0-42a1-b4cd-1b733cf71c89,17492090-a835-4262-ad80-64a5ccabc3e9
ce6b91ab-1e90-490d-bccc-ef7aa9911ae3,5ae59798-3193-43be-ab66-d3063e3f5296
3aceca29-80cb-46d7-9096-b647b5fb39ef,fb6a163a-34c5-4ed6-b0c7-842e9819bd8b
710d7e87-3e74-404b-b53b-40d2d3ea7577,d4d105c4-441b-403f-be32-4aac5b96467b
8e7e38d1-f902-4f3d-a439-8c076b3b9f3a,0482bad9-fd49-407e-aa15-a270c94977da
b53d6a7f-e2da-450b-9f72-b41df9108fb8,9c483481-a224-4b4f-9213-56f03d01cdee
036faa9a-0588-4303-b33f-3dfa28d55672,2e141a76-792e-4a83-9972-402e01244c59
a687e455-bbfb-4803-b533-9f02aec733af,b93f4e9b-3c01-425a-829d-a1634709eb6d
1017c938-e32b-4eec-9be0-f8c42ec7bf2b,f67c42a9-9f19-49ad-bd35-ec9e49b30c7d
03108ba9-c0d8-4c51-ab14-908e25a5450c,d504b763-407e-40b2-b109-ab6f0ae13a59
b53d6a7f-e2da-450b-9f72-b41df9108fb8,b711b702-7532-4a6b-aa90-d67244ef72ae
2f444ea1-4869-4869-93cf-df5bc9122eea,15d1cf46-7b7e-4ba4-ad2a-079b4effd776
fbc0a4d7-33cb-4da1-b55b-75bbf33a6392,79658138-72c2-4d8c-9016-86d2f469e65b
e466890a-c041-4870-83ce-ac7acc9d0087,d8bf487d-a170-4f12-9801-7cde0cb9b04a
2b58bb37-a30e-410e-be6c-4cc736747952,588b6017-81c0-4dcb-b4b8-4f944f59fcd3
e3d47ce1-d7f3-4748-81a1-bd6a882ffdb1,0be0a13c-3985-43e1-ac99-76fb7507f5ff
bfbf9e55-10dc-4255-8405-3ba99694b057,b4abd408-0f15-4ec3-b058-c14773c7f429
05c71ab2-aa40-4e5d-9043-221a35bf5d5b,ab19779e-7d4b-4dbd-a5bf-fdf8a318a25d
28eb4adc-0e3c-42bf-aab6-c6d5b3ae6f7a,ed5220b2-2657-45da-9493-cb27e7e0bbf9
d25cb5e2-19d0-42a1-b4cd-1b733cf71c89,fa7fd8b0-f073-4e82-8b50-43e0987cb11f
ccd98a60-ede4-442a-b06a-ada5894af659,225fbd8c-8bd3-4187-b323-ddebfa3b1b2d
b53d6a7f-e2da-450b-9f72-b41df9108fb8,b7f3d9ae-ea0b-4045-8881-e6d3d73e0aec
497c74a6-e27e-471d-8bba-74dd0545fe2a,70f7282a-5332-4a78-93c2-6b8be290f075
1a97c01d-43e0-4e5a-b8f8-637e01f395ee,d15d607a-4c7b-4c42-a2e9-62d9417a4cc1
bfbf9e55-10dc-4255-8405-3ba99694b057,7edc3346-fb9d-4563-8a4b-8d9ef90a12ce
2b58bb37-a30e-410e-be6c-4cc736747952,3cd661ff-ebb4-4d46-b6e1-90e1fb7e05a8
b8bc9a25-4019-456d-b4d6-93bee4f97c60,6e0c0b5e-13c4-4ea6-96a8-84ed6449f61a
cdb2b49c-b5a7-457c-8bc1-35b7d6027012,58bed98c-4f4c-4b76-9ac9-7e27891cf62c
1a97c01d-43e0-4e5a-b8f8-637e01f395ee,ccf8f810-cce2-4c63-b681-6a1901b93c3b
e8f0c5cc-ccf8-46c0-9eed-9c0f2f77d925,d3a4e1f8-d457-4e2f-b7e0-f07fcacd777f
08e7689a-0463-49be-aada-cca55c29cc40,7956cf92-abea-4fce-a47c-86ce881ad57a
78e071ed-c639-437b-a494-f308c808fdd9,c21865ab-7786-42c5-93a3-f636fed151c5
2b58bb37-a30e-410e-be6c-4cc736747952,e00adc8c-a79d-4d1f-abd6-784eb9c1dffb
a4e7b931-8e02-4b6e-9b2d-b94f7eb5178a,49a56536-a609-4bec-add9-fd9042adf022
dfe8f8a3-5528-44c9-8092-1fa9b86e62cf,9d086f90-e313-4c87-b6f7-1cdd9bb6e971
1017c938-e32b-4eec-9be0-f8c42ec7bf2b,e7a47a4c-ff09-4499-8217-435f37ca0e15
80810c21-38e6-439b-a696-8cdacf2e6848,0d2df36f-f650-4f54-80cf-ee7450cc3c5b
78e071ed-c639-437b-a494-f308c808fdd9,753837e1-cfcc-42c9-b0a4-3a62f7a8b8a5
5fdd12f0-a7e7-4223-80e2-cf92068771ef,da7d8f40-a544-4edb-a495-ec784044bc8f
5debc72a-4593-4e2f-bef4-5f1b4bcc65dc,f0b63a64-a018-4788-bc7b-cdde9426a4c1
3aceca29-80cb-46d7-9096-b647b5fb39ef,a3844c82-a76c-4c56-844b-3b16c1956f8d
89ce9984-4f69-4ef6-9972-b5a5bb21fdf7,8897d505-ba42-4dfe-be39-422c1a4f910c
b2962fe5-c07a-48b8-9895-d2746a33c571,81705928-ea52-48f4-a1ea-a093ce5267bc
497e02ea-6777-4c4c-b5a5-c57ac5eb78d5,2fd1118d-9300-4ae6-afa4-61389fc3cd78
ccd98a60-ede4-442a-b06a-ada5894af659,5dd92561-d361-4bd5-810a-a93c1c7b21df
08e7689a-0463-49be-aada-cca55c29cc40,1eac55b1-6d63-4caf-875a-2e2f17390e9e
ef8cf5cf-12a5-44f1-9047-11133ef51183,3648fab4-fa6b-4d67-bcc8-c746af8ee0cf
7717997c-4373-4ad4-b70a-35321775f882,658873a9-0830-4494-8346-bae98f2852ce
5fdd12f0-a7e7-4223-80e2-cf92068771ef,092f25b6-01c8-40db-a1e7-8d9bfd349fd1
cf63979e-c5f2-4f97-9cca-4830fd3c3009,d93cf31f-9376-46fa-abd4-e4140d84e511
a4e7b931-8e02-4b6e-9b2d-b94f7eb5178a,ec25cfdc-f071-40a9-8f86-a37322ad1062
f889eaac-e94b-427d-b097-d5445370ea49,1aaf2bad-cdc8-40c1-b003-a86d7adeef16
4eb8f028-4bd3-4254-a036-c067c353be02,8c0c60d8-45e6-4ddd-b5f3-60092aad49f3
a0cc081d-c165-465d-be38-45489e9e033a,041fcc63-c312-42cd-9533-bc83807bc0c7
f889eaac-e94b-427d-b097-d5445370ea49,46a80dad-2acf-4eca-959e-45b65374b73f
02d5735a-9190-4af2-8012-6a29da34c386,4512e292-8b25-41d1-b34e-825a805b09af
08e7689a-0463-49be-aada-cca55c29cc40,f5462475-edc8-4e19-9468-10ae4fd791d8
ef8cf5cf-12a5-44f1-9047-11133ef51183,1bd8e2f4-6843-4012-8975-f1a569c32836
63be4559-d059-4622-85ea-c415d4f6fb68,8f14eed4-1aa6-430a-932a-9c32f654b403
a1aea2a4-592f-4960-b27f-94e11c566e9e,e7851073-9bcf-4053-8665-cd9e00449e97
dbb483cc-f879-43b7-bcbd-5a5defb46923,6e2077fb-69cb-4bbf-8619-9ae7db87fa70
cf63979e-c5f2-4f97-9cca-4830fd3c3009,201db370-8b32-4e2d-b444-96e2e0b8bda6
80d01952-1cfd-46a0-a19b-e880800ac8ed,d5269552-d45f-4d1b-8d3f-5779482a5c6e
dfe8f8a3-5528-44c9-8092-1fa9b86e62cf,ee4d93a1-4d3f-4aee-9c14-702add909c82
03108ba9-c0d8-4c51-ab14-908e25a5450c,0fc11b59-748b-4468-b8c8-cf64a98e0122
